userId_movieId,rating
543_209,0.6
194_1240,1.0
490_616,0.8
658_1265,0.9
585_61132,0.8
51_2124,0.6
590_1136,0.9
535_3948,0.8
599_1270,0.2
212_350,0.6
339_173,0.6
305_8966,0.8
46_541,0.9
307_3272,1.0
258_3949,1.0
87_2471,0.4
305_7088,0.9
419_5667,0.5
534_2194,0.8
367_6796,0.9
486_55269,0.9
516_2194,0.8
116_2628,0.8
442_2916,0.8
124_1215,0.8
95_1203,0.8
645_37384,0.8
432_1224,1.0
549_74228,0.8
99_4,0.3
627_1404,0.4
393_2706,0.7
287_5481,0.4
329_2067,0.8
187_2692,0.9
194_7649,1.0
454_64983,0.8
194_4878,1.0
534_2361,1.0
560_2282,0.6
469_85401,0.9
247_2020,0.7
313_2335,0.7
419_2094,0.5
231_223,0.6
638_106438,0.8
596_1272,1.0
308_1347,0.7
634_106487,0.8
199_969,1.0
418_1517,0.1
531_5618,0.9
451_1219,0.8
244_2110,0.8
400_8360,0.7
512_218,0.6
608_288,0.7
348_1288,0.6
534_1285,0.8
121_8783,0.9
450_112,0.8
660_3169,0.6
442_480,0.8
76_1286,0.4
105_56587,0.8
618_4025,0.8
396_951,0.8
200_26294,0.8
584_595,0.6
479_47518,0.9
35_921,1.0
156_838,0.8
305_8636,0.7
99_485,0.4
524_1407,0.6
550_2138,0.8
4_107348,0.3
419_2118,0.6
534_2118,0.8
313_50068,0.8
74_2159,0.9
577_1962,0.6
305_57,0.8
61_55765,1.0
408_1270,0.9
140_1127,0.8
604_2273,0.6
56_208,0.3
103_5135,0.4
41_1419,0.7
660_2463,0.6
273_88163,0.7
232_7160,0.4
18_1876,0.8
402_33615,0.2
224_55908,0.6
307_3081,0.8
4_2268,0.7
287_8974,0.5
186_2080,0.8
18_1629,0.8
539_102880,0.1
403_724,0.6
291_994,0.8
379_72998,0.5
451_6373,0.3
408_344,0.8
41_7325,0.4
498_2959,0.5
307_2417,0.6
41_58879,0.6
41_53550,0.6
105_59900,0.6
92_376,0.8
442_2194,1.0
418_595,0.7
379_1610,0.8
550_1687,0.4
251_904,0.6
660_1610,0.8
622_45186,0.7
617_1636,0.2
287_708,0.6
70_356,0.8
535_4814,0.4
580_2110,0.6
393_150,0.7
559_379,0.8
126_2020,0.8
98_2662,0.4
315_1,0.6
640_73017,0.8
329_1967,0.6
579_40278,0.8
663_4267,0.6
41_8797,0.9
88_4424,1.0
528_1222,0.6
621_2291,1.0
482_1676,0.6
509_1449,0.6
63_165,0.7
507_3502,0.9
663_4823,0.4
469_40574,0.6
456_1084,0.7
307_361,0.6
333_72998,0.6
419_4235,0.6
444_48997,0.8
670_122882,1.0
485_6678,0.6
282_293,0.9
85_3159,0.2
382_260,0.8
307_1376,0.8
584_6377,0.8
577_903,0.6
134_410,0.8
626_900,1.0
247_8641,0.3
311_527,0.8
454_4023,0.6
448_1258,0.6
196_60126,0.8
307_3723,0.8
542_3452,0.3
621_44555,1.0
531_60072,0.4
498_6807,0.7
429_40583,1.0
351_377,0.2
535_109374,0.7
41_7149,0.5
543_1013,0.6
287_5909,0.2
486_80463,0.7
469_2294,0.7
468_1375,0.8
663_2745,0.8
619_47,0.7
549_64614,0.9
652_3952,1.0
316_1280,1.0
103_4973,0.8
495_260,0.8
535_85056,0.5
595_8984,0.7
596_4042,0.6
137_1200,0.8
100_2498,0.6
196_48696,0.5
287_4844,0.4
660_2615,0.6
475_5060,0.6
313_2285,0.8
27_2968,1.0
535_103141,0.8
332_593,1.0
357_613,0.6
660_454,1.0
420_110,0.8
575_2434,1.0
585_1120,0.8
382_2081,0.5
594_1208,1.0
469_3527,0.7
287_80489,0.8
305_300,0.9
429_1307,0.6
600_3176,0.8
452_2762,0.8
422_1073,1.0
427_1952,0.4
287_136020,0.6
228_267,0.7
247_5010,0.8
177_2311,0.6
217_2683,0.8
74_1673,0.9
103_3677,0.9
81_2605,0.8
498_1080,0.7
269_3911,0.9
98_4630,1.0
76_474,0.7
42_260,0.8
295_64,0.6
287_1293,0.8
526_924,1.0
439_2376,0.6
499_539,0.6
531_1259,0.9
573_3424,0.9
307_1912,1.0
164_364,1.0
259_457,0.8
195_26131,0.8
458_2013,0.5
40_150,0.7
120_3539,0.8
211_1172,1.0
409_21,0.6
535_2054,0.8
76_1608,0.8
305_1371,0.2
3_3897,0.5
11_2987,0.7
565_5630,0.8
313_1310,0.9
18_181,0.4
54_2020,0.8
622_454,0.6
469_4519,1.0
555_6874,0.7
273_134130,0.9
196_82167,0.6
590_3703,0.9
41_6383,0.2
140_377,1.0
361_741,1.0
41_5952,0.7
385_1103,1.0
137_2801,1.0
535_6302,0.2
247_3897,0.9
419_2064,0.8
201_21,0.6
399_1213,0.9
422_2252,0.7
49_107,0.4
631_47,1.0
54_2858,1.0
54_2243,1.0
422_4993,0.7
85_367,0.6
308_7380,0.8
229_5991,0.7
469_111921,0.8
273_71535,0.7
477_134130,0.8
151_1409,0.4
287_5074,0.2
499_532,0.6
203_919,1.0
314_112171,0.6
205_762,0.4
443_866,0.6
86_5445,0.1
99_4993,0.9
128_9,0.8
107_428,0.6
76_3269,0.5
635_733,0.8
211_5060,1.0
265_4970,1.0
582_3210,1.0
620_56715,0.8
515_4994,0.8
81_3408,0.9
448_1203,1.0
305_2966,0.6
295_39,1.0
35_1441,0.6
603_2028,0.9
641_2871,0.6
641_3478,0.6
316_2803,0.6
123_8239,0.9
107_1237,0.8
203_3072,1.0
58_260,0.9
634_79695,0.7
388_1086,1.0
469_81591,0.8
442_1343,1.0
518_1198,0.8
92_423,0.8
429_110,1.0
222_3022,0.3
586_4973,0.6
308_2485,0.7
429_2004,0.1
40_1777,0.7
195_7042,0.5
419_4062,0.8
452_3053,0.8
445_3946,0.4
85_1721,0.2
308_49286,0.8
107_1095,1.0
76_4886,0.7
267_1517,0.2
473_84847,0.8
307_2989,1.0
287_6271,0.8
313_2371,0.8
658_4995,0.8
180_858,1.0
590_5378,0.7
287_3210,1.0
287_26152,0.8
651_1449,0.8
48_4306,0.6
457_2078,0.5
305_2135,0.2
443_2762,0.7
98_3257,0.4
283_95,0.8
531_68358,0.9
99_2734,0.3
342_150,0.8
344_1136,0.8
419_27808,0.6
524_1994,0.6
273_7371,0.8
41_2203,0.8
305_38061,0.5
230_3578,1.0
198_317,0.8
593_34405,1.0
359_1264,0.6
227_276,0.6
615_2329,0.8
380_1096,0.6
334_1961,0.8
231_356,0.4
98_6502,0.7
172_7210,0.8
457_551,0.6
662_48774,0.7
195_2571,0.8
636_3146,0.3
531_51255,0.8
432_1079,0.7
553_150,1.0
35_2053,0.2
201_350,0.8
532_204,0.6
448_4995,0.8
41_838,0.6
287_35957,0.5
127_587,0.8
400_267,0.4
308_1193,0.6
393_373,0.6
11_3536,0.9
378_2881,0.8
573_231,1.0
652_146443,0.6
313_1617,1.0
550_5859,0.6
98_8947,0.2
649_162,1.0
432_1036,0.9
380_1136,0.2
379_71579,0.9
304_442,0.6
247_5296,0.3
203_3836,0.8
382_4299,0.7
668_5816,0.9
604_1614,0.8
546_2858,1.0
344_370,0.2
119_647,0.6
582_1356,0.1
122_1917,0.9
418_52668,0.9
11_6970,0.8
535_3994,0.4
585_58559,1.0
380_1188,0.4
449_1747,0.8
247_3247,0.4
649_2819,0.8
245_5378,0.6
472_8784,0.7
329_1197,0.8
469_160,0.6
535_120783,0.5
570_1120,0.8
356_225,0.6
439_3821,0.4
649_2492,0.6
102_383,0.6
442_3448,0.8
329_1296,0.8
320_3174,0.8
287_5478,0.4
320_1291,0.9
340_3258,0.4
580_1221,1.0
382_3361,0.8
307_1012,1.0
604_1258,0.8
502_2918,0.6
296_48877,0.6
313_1954,1.0
247_8833,0.7
340_3477,0.8
138_538,0.6
660_1091,0.8
484_900,1.0
419_2805,0.4
313_926,1.0
350_198,0.4
117_1265,1.0
430_106072,0.5
660_2949,0.8
509_2761,0.6
469_43919,0.2
2_73290,0.9
247_2394,0.6
355_1042,0.2
531_7153,0.9
598_2331,0.8
469_6565,0.5
201_597,1.0
192_2478,0.9
81_69122,0.2
512_344,0.2
279_3033,0.7
305_98441,0.8
387_6,0.6
385_858,1.0
549_7254,0.9
401_597,0.7
543_368,0.8
344_1394,0.8
588_1333,0.7
550_4848,0.8
77_1407,0.6
560_1246,0.8
427_3957,0.2
179_2642,0.2
308_3000,0.6
305_70418,0.6
352_765,0.4
169_81562,0.8
307_1642,0.8
320_1882,0.5
542_1222,0.9
307_1989,0.4
347_4022,0.4
313_3263,0.8
305_27812,0.9
591_39,1.0
344_736,0.4
265_3996,1.0
380_912,1.0
604_2943,0.6
305_2364,0.6
196_8361,0.9
509_4357,0.9
334_31410,0.7
590_26403,0.9
516_1200,0.8
566_780,0.6
555_356,1.0
485_1073,0.8
107_1260,1.0
333_5872,0.9
80_58559,0.6
215_2205,0.7
308_6942,0.9
396_527,0.8
249_1597,0.8
531_661,0.8
432_1080,0.1
560_1513,0.6
397_3035,1.0
226_2406,0.8
183_1884,0.6
624_906,0.8
593_1479,0.8
95_316,0.6
307_919,0.6
535_457,0.8
98_1580,0.5
394_108979,0.7
331_3396,0.6
424_4446,0.8
179_3617,0.4
247_4571,0.2
663_474,0.8
339_589,0.8
535_69951,0.7
480_17,0.8
85_1241,0.1
340_62,0.6
430_2710,0.6
469_58803,0.6
294_595,1.0
395_1214,0.8
379_44694,0.7
124_3751,0.7
247_1961,0.8
559_4979,0.7
196_46530,0.4
445_522,0.7
427_3072,0.8
305_26346,0.6
495_40815,0.8
393_2329,1.0
663_5528,0.6
206_494,0.6
526_109374,0.2
439_1272,1.0
335_574,1.0
382_1047,0.6
31_3916,0.7
305_48262,0.7
545_5418,0.8
522_111781,0.8
203_903,1.0
409_356,1.0
31_48,0.8
650_23,0.8
95_493,0.6
631_1907,0.6
538_34,0.5
658_2797,0.9
149_1089,0.8
570_69481,1.0
307_1295,0.2
604_2456,0.2
531_940,0.6
569_750,0.8
457_2174,0.4
535_2922,0.8
397_1281,0.8
505_329,0.8
662_1270,0.9
88_1084,0.8
11_6662,0.8
199_2662,0.6
113_593,0.8
539_38038,0.8
622_44972,0.5
331_2692,1.0
398_36,0.8
475_1945,0.7
502_480,0.6
54_1234,1.0
535_86293,0.4
640_54259,0.8
434_2702,0.4
456_588,0.8
641_2791,1.0
382_4121,0.7
429_4014,0.9
593_349,0.8
35_1409,0.6
73_2174,0.7
472_1089,1.0
419_412,0.4
128_1,0.2
429_1197,1.0
17_1674,0.6
660_2863,1.0
402_6,0.9
126_1303,0.8
0_1268,0.8
420_349,0.8
449_2915,0.9
462_59387,0.6
307_2974,0.2
264_296,1.0
251_858,1.0
373_37475,0.9
350_193,0.6
185_4054,0.7
358_593,0.8
652_71,0.8
185_1961,0.7
199_2076,1.0
586_1950,0.8
442_2083,0.8
179_1135,0.6
613_110102,0.6
152_122886,0.9
203_1248,0.8
663_1653,0.6
4_108932,0.9
622_48774,0.4
479_1088,0.8
456_1375,0.7
557_6,0.8
535_2796,0.6
333_81834,0.4
585_91483,0.5
580_296,1.0
403_339,0.8
472_49651,0.8
65_1234,0.9
305_114342,0.8
400_1255,0.8
400_6874,0.8
270_2683,0.6
405_185,0.6
389_1391,1.0
95_296,0.8
596_2524,0.4
195_588,0.8
340_709,0.6
83_2918,0.9
124_1380,0.5
646_3256,0.8
419_2025,0.6
138_1036,0.8
274_1283,0.8
305_8197,0.3
54_3501,1.0
307_2577,0.6
167_216,1.0
302_3671,1.0
490_2133,0.8
277_268,0.8
504_1517,0.5
183_2412,0.2
307_1995,0.6
279_5378,0.5
408_2706,0.8
445_2394,0.6
408_594,0.5
427_207,0.8
424_1221,1.0
302_3821,0.8
98_2628,0.5
224_4874,0.6
307_1305,1.0
469_786,0.4
309_1234,0.7
567_616,0.6
637_260,0.6
531_587,0.5
499_1197,1.0
208_2088,0.8
249_482,0.8
98_424,0.7
11_906,0.9
58_48738,0.8
634_27660,0.7
125_3194,0.8
585_8874,0.6
333_7153,0.4
287_780,0.5
56_1270,0.7
585_2167,0.8
550_2706,0.6
267_3052,0.6
60_4246,0.2
42_150,0.8
211_1265,1.0
344_235,1.0
171_913,0.8
451_26241,0.7
476_2860,0.8
520_5378,0.9
313_1674,0.8
205_802,0.6
373_45499,1.0
470_34319,0.8
608_44191,0.9
370_4823,0.6
195_1953,0.6
250_2947,0.1
246_592,0.6
555_1,1.0
404_76,0.8
0_1569,0.8
462_6708,0.7
408_41566,0.4
305_1966,0.2
498_344,0.6
379_5015,0.8
580_3581,1.0
592_11,0.8
522_2379,0.6
358_1876,0.7
595_7346,0.7
444_1387,0.8
427_613,0.8
512_260,0.4
545_111622,0.7
308_4016,0.7
564_1345,1.0
359_2529,0.6
124_552,0.4
403_4993,1.0
550_4378,0.4
419_3609,0.9
260_7153,0.7
85_4587,0.4
364_93805,0.7
105_37729,0.8
221_102125,0.8
634_85412,0.7
73_3148,0.8
356_540,0.6
437_357,0.6
333_2028,0.8
305_7944,0.8
292_1120,0.6
185_48,0.6
64_32,0.8
660_260,1.0
534_1208,1.0
524_70,0.6
608_4040,0.2
58_2791,0.9
364_26662,0.7
503_527,0.8
317_1917,0.6
247_1208,0.7
313_4308,0.7
555_112552,0.9
166_356,0.8
542_47640,0.3
305_448,1.0
215_6503,0.3
475_41285,0.7
432_2745,0.9
333_60950,0.8
94_3785,0.1
344_1206,0.8
84_8961,1.0
668_109578,0.6
649_1073,0.8
626_3735,1.0
472_1608,0.6
73_31433,0.9
73_41566,0.9
287_6502,0.7
535_32291,0.5
313_581,0.6
216_3623,0.4
21_1284,0.4
309_1275,0.8
86_3114,0.8
545_8783,0.5
419_3535,0.4
287_555,0.8
359_3812,0.8
329_1320,0.4
483_80463,0.6
312_3548,0.8
469_53519,0.7
307_372,0.8
602_135,0.6
620_48385,0.8
518_105504,0.8
403_3481,1.0
535_3104,0.8
41_25827,0.7
343_810,0.4
589_4023,0.8
156_5902,0.9
660_903,0.6
532_237,0.8
76_88879,0.5
531_3911,0.8
663_41,0.9
604_2194,0.8
201_609,0.6
287_6303,0.5
307_1554,1.0
83_1597,0.6
335_2858,1.0
636_1270,0.8
431_3114,0.8
41_4969,0.7
31_62,0.7
380_290,0.6
311_534,0.8
29_4246,0.8
660_1690,0.8
262_4327,0.8
232_1357,0.8
655_3301,0.7
393_2959,1.0
542_32,0.6
419_7096,1.0
279_5103,0.7
655_49530,0.9
211_296,0.8
416_3300,0.7
56_68237,0.8
274_151,0.4
451_2581,0.2
655_4951,0.6
663_2728,0.6
430_87430,0.6
21_190,1.0
457_968,0.8
488_2959,0.8
54_415,0.8
437_362,0.6
142_1288,1.0
465_364,1.0
224_38038,0.7
588_172,0.4
484_2686,1.0
442_3044,0.6
582_2080,0.5
204_1371,0.6
448_4886,1.0
95_517,0.8
218_1210,0.6
249_2107,0.6
574_59784,1.0
451_82041,0.7
512_2124,0.8
334_5954,0.9
234_1957,0.8
226_2080,0.7
85_520,0.8
418_2054,0.6
211_280,0.8
86_1060,1.0
292_51372,0.1
382_3968,0.5
393_5459,0.6
550_2551,0.8
211_342,1.0
595_5618,0.6
473_38061,0.7
15_551,0.4
427_2973,1.0
310_1721,0.2
34_595,0.3
382_253,0.7
95_1198,1.0
41_34583,0.6
488_2193,1.0
140_733,0.8
613_5218,0.6
590_1032,0.8
76_1387,0.5
454_89745,0.8
498_2360,0.8
652_59549,1.0
215_8363,0.6
31_2657,1.0
167_1197,1.0
11_8008,0.8
329_3928,0.6
305_1017,0.7
174_7147,0.7
54_2757,1.0
595_539,0.9
359_898,0.4
448_296,0.8
580_1225,0.8
456_2381,0.1
427_4610,0.6
41_77359,0.6
638_64969,0.8
498_38038,0.8
103_475,0.9
373_7163,1.0
329_4186,0.8
419_380,0.6
416_1259,0.9
13_79,0.4
344_3213,0.8
204_3504,0.6
419_4880,0.8
29_2396,0.8
451_3752,0.2
545_93363,0.5
422_2717,0.7
589_8907,0.7
18_2968,0.8
660_1935,1.0
334_48516,0.9
409_150,0.8
246_1,0.6
543_1304,0.8
334_6016,1.0
536_2858,0.8
469_551,0.7
594_1923,0.8
514_6059,0.7
313_1200,0.8
509_4306,0.8
344_2640,0.6
183_3037,0.8
430_112515,0.5
307_597,0.8
442_2320,0.8
535_115617,0.8
136_2529,0.9
552_780,0.4
248_750,0.8
307_2297,0.4
518_4701,0.8
428_719,1.0
305_6105,0.6
305_912,1.0
566_736,0.6
515_5502,0.7
146_1089,0.8
317_5952,0.9
555_2959,0.8
199_589,1.0
395_6711,0.9
545_68358,0.8
604_337,0.6
167_3639,0.8
40_1552,0.8
603_1952,0.7
652_94,0.8
120_6296,0.7
582_3916,0.8
655_2572,0.5
552_2529,0.6
344_1214,0.4
248_54259,0.8
608_34405,0.9
545_86882,0.6
196_45447,0.9
535_4254,0.2
359_1278,0.8
147_3977,0.5
647_296,1.0
385_235,0.8
451_1923,0.5
58_1732,0.8
507_8368,0.9
0_356,0.6
655_3793,0.8
4_73321,0.7
344_1380,0.2
36_8387,1.0
244_648,0.6
68_6385,0.5
313_6212,0.6
305_930,0.8
311_194,0.8
299_6101,1.0
422_4641,0.8
580_4166,0.8
393_32019,0.2
594_3467,0.8
0_1060,0.8
511_1036,0.6
508_58559,0.8
297_90890,0.2
210_88267,0.4
27_40819,0.9
287_8644,0.2
464_2572,1.0
620_69122,0.6
427_148,0.8
344_3401,0.2
18_260,1.0
93_145,0.6
17_1408,0.2
479_8376,0.6
94_293,0.6
660_1276,0.8
604_1259,0.8
378_1056,0.6
296_79293,0.7
73_6944,0.9
580_1953,0.6
81_63082,0.6
627_1414,0.6
585_1374,0.8
393_541,0.7
534_2459,1.0
635_454,0.4
399_61323,1.0
596_590,0.6
589_33794,0.8
11_9000,0.7
352_761,0.8
201_380,0.8
253_51662,0.7
528_1296,0.8
442_3686,0.8
305_6666,0.8
477_8528,0.8
84_7355,1.0
163_377,0.4
97_708,0.8
260_2858,1.0
96_6367,0.6
4_4975,0.8
518_2411,0.6
608_1961,0.5
485_208,0.8
534_1466,0.8
305_55267,0.6
305_541,0.7
531_7266,0.6
287_110127,0.1
578_150,0.8
252_1015,0.9
196_73168,0.5
276_5621,0.8
70_329,0.8
287_91500,0.1
105_49272,0.7
295_638,0.8
364_31658,1.0
260_356,0.8
395_2019,1.0
566_539,0.8
99_2333,0.7
310_26729,0.8
195_1304,0.8
117_3462,1.0
281_5378,0.6
415_597,0.6
347_1196,1.0
76_102123,0.3
172_1254,0.8
557_588,0.8
155_47,0.6
469_1148,0.8
622_7439,0.5
533_295,0.6
635_277,0.8
76_1210,1.0
175_2141,0.6
126_1136,0.8
662_56152,0.7
425_185,0.6
41_2683,0.4
287_1500,0.6
305_247,0.8
247_4306,0.8
457_1729,1.0
182_1584,0.8
63_6711,0.7
422_5952,0.9
281_115713,0.7
217_2505,0.2
305_74545,0.8
604_1380,0.8
120_1610,1.0
4_1036,0.8
35_2991,0.6
23_3471,0.8
534_1148,0.8
393_25,0.8
628_356,1.0
120_1258,1.0
25_3501,0.4
469_139644,0.7
35_765,0.2
35_2355,0.8
334_8641,0.9
652_1046,0.8
545_112138,0.6
364_1246,0.7
156_8879,0.9
197_1278,0.8
403_2746,0.8
232_32302,0.4
419_7008,0.4
99_1729,0.7
558_1036,0.8
279_26555,0.2
291_508,0.6
520_6780,0.9
545_62999,0.2
634_92420,0.7
230_2359,1.0
655_145,0.5
430_1214,0.7
287_83293,0.7
512_2,0.4
292_1597,0.7
107_260,0.8
334_53996,0.6
495_1994,0.6
638_87522,0.2
211_1035,1.0
305_7107,0.6
511_4270,0.4
305_6797,0.2
508_8827,1.0
325_32031,0.8
449_3753,0.6
636_49957,1.0
618_8464,0.4
269_2324,1.0
0_1197,1.0
223_102,0.6
535_1839,0.6
456_1276,0.9
172_6538,0.8
18_17,1.0
93_4,0.6
429_1357,0.8
543_1279,0.6
27_6874,0.9
59_1240,0.8
408_780,0.5
439_832,0.8
35_1297,0.4
253_3300,0.8
18_316,0.8
36_3157,0.9
564_8784,0.5
194_7027,0.6
543_766,1.0
440_1018,0.6
76_4519,0.4
124_48516,0.8
217_2598,0.6
78_56949,0.6
593_7,0.7
18_344,0.8
472_2791,0.6
383_4768,0.2
627_893,1.0
305_529,0.7
307_3044,0.8
542_1979,0.4
41_3686,0.5
520_38038,0.4
462_47610,0.9
430_118696,0.5
35_2144,0.8
437_368,0.8
631_346,0.6
550_3102,0.8
604_1234,1.0
2_98809,0.7
217_1586,0.4
444_8645,0.7
540_367,0.6
452_1120,0.6
163_532,0.8
174_68954,1.0
291_1198,0.4
535_96110,0.8
57_344,0.4
283_281,1.0
247_4370,0.8
344_3489,0.4
56_1517,0.3
107_230,1.0
46_92259,0.9
522_3821,0.6
475_1196,0.8
307_1841,0.6
442_2025,0.8
245_4105,1.0
402_903,1.0
396_3996,0.8
90_1779,0.6
469_1682,0.9
442_1247,0.8
203_266,0.6
547_608,0.8
495_42351,0.8
432_7247,0.6
85_608,0.2
663_3744,0.4
604_2109,0.6
340_1584,0.8
570_3578,0.6
335_73,0.8
469_2671,0.6
18_2120,0.8
54_1206,1.0
54_380,1.0
380_3090,0.6
379_8951,0.8
316_3173,0.4
163_3273,0.4
305_5475,1.0
240_51662,0.8
442_4951,0.6
670_2542,0.8
434_36,1.0
330_3072,1.0
549_71530,0.8
468_1073,0.6
332_329,0.8
475_2146,0.7
85_1967,0.8
428_141,1.0
247_552,0.5
312_2108,0.6
570_91658,0.6
659_7153,0.9
535_1302,0.6
660_778,1.0
669_296,1.0
30_2036,0.6
307_1282,0.8
92_2571,0.8
442_4474,0.6
249_225,0.6
588_3994,0.8
558_1234,1.0
199_1288,0.6
462_6874,0.9
49_836,0.6
287_51080,0.9
41_1916,0.6
419_1894,0.2
59_53972,0.9
271_1081,1.0
120_2707,0.8
485_165,0.8
400_356,0.7
305_72169,0.6
442_3478,0.8
273_119141,0.4
433_39715,0.8
403_1973,0.6
466_4262,0.9
430_33679,0.7
313_7771,1.0
542_8371,0.3
27_2005,0.8
81_33836,0.6
29_31410,1.0
241_8961,0.8
401_1407,0.7
470_2692,1.0
307_3948,0.8
111_300,0.6
27_44022,0.8
604_2324,0.8
41_1408,0.5
668_457,0.6
140_47,0.6
313_43396,0.8
404_704,0.8
180_852,0.8
313_1845,1.0
451_56367,0.6
97_785,0.8
427_1244,0.8
582_1517,0.7
419_8373,0.2
179_671,0.6
22_55442,1.0
81_2,0.7
307_2031,0.6
432_3253,0.6
127_1959,0.9
382_1104,0.6
660_1721,0.8
196_72762,0.5
604_915,0.8
168_784,0.6
638_4878,0.8
442_2334,0.6
604_2188,0.4
77_661,0.8
359_348,1.0
242_151,0.8
442_4886,0.8
307_2881,0.6
313_2724,0.6
545_44665,0.6
247_1722,0.5
329_2140,0.6
167_3998,0.6
191_2423,0.7
603_913,0.8
313_1203,0.8
54_3147,0.8
232_3471,0.9
593_595,0.4
18_2796,0.4
27_3578,0.8
74_1136,1.0
121_1777,0.7
112_1449,1.0
401_2858,0.7
352_100,0.6
649_2716,0.4
370_39307,0.8
439_2020,1.0
528_1032,0.6
57_527,1.0
122_88129,0.8
273_5283,0.5
627_58,1.0
134_2716,0.9
470_589,0.8
585_56003,0.6
399_1391,0.8
663_639,0.6
329_2826,0.6
143_3196,0.8
29_89470,1.0
75_30793,0.7
534_1245,1.0
344_2867,0.8
247_2572,0.8
533_257,0.8
469_333,0.4
29_56788,0.9
507_1030,0.8
287_549,1.0
545_3578,0.8
199_2078,0.8
549_6016,0.8
148_4973,1.0
354_7153,0.7
307_1848,0.2
23_1375,0.8
247_4616,0.7
539_911,1.0
432_6807,0.6
424_5349,1.0
2_2571,0.4
441_168,0.6
545_54259,0.6
50_2329,0.6
632_4823,0.8
457_97744,0.9
203_1580,0.6
291_300,0.6
396_1333,0.8
85_2949,0.6
418_36517,0.8
639_1552,0.8
66_1198,0.8
376_339,1.0
584_63131,0.7
550_2013,0.8
203_1873,0.6
126_2731,0.8
442_3418,0.8
221_96079,0.8
76_173,0.4
431_300,0.8
48_70286,0.9
586_4855,0.6
364_1760,0.1
535_94919,0.5
72_3101,0.6
558_2302,0.8
655_1552,0.7
221_110,0.8
3_150,0.8
251_1291,1.0
370_61071,0.8
215_442,0.7
547_7361,1.0
577_2470,0.8
422_671,0.9
576_66665,1.0
329_356,0.6
393_2378,0.6
208_1760,0.6
593_648,0.7
469_6659,0.8
660_2117,0.8
291_110,0.8
396_357,1.0
607_3752,0.8
29_356,0.8
635_541,0.8
622_39444,0.6
268_204,0.6
630_1580,0.6
382_4447,1.0
515_208,0.4
499_1440,0.6
531_372,0.8
508_2804,1.0
647_1259,0.8
50_4896,0.8
165_95,0.6
98_5577,0.6
619_1722,0.8
279_2950,0.4
668_8636,0.8
649_2137,0.8
344_2826,0.8
85_1748,0.6
442_474,1.0
247_6888,0.3
475_7149,0.8
370_6785,0.4
41_1876,0.5
148_32587,1.0
445_4772,0.8
10_1959,0.2
634_1196,1.0
535_2693,0.8
647_1332,0.8
469_88744,0.7
39_2701,0.6
150_3981,0.7
450_457,0.6
305_3101,1.0
535_4203,0.4
287_8582,0.7
199_480,0.8
641_1242,0.6
379_3079,0.6
11_552,0.9
418_5618,0.8
423_196,0.8
85_1059,0.4
27_6539,0.9
191_4448,0.5
464_81591,0.8
632_2278,0.7
3_7177,0.8
456_30810,0.9
247_2529,0.5
619_3623,0.9
580_2600,0.4
600_3420,0.8
590_2959,0.8
590_1566,0.7
663_62,0.6
41_7484,0.8
381_95,0.6
273_68659,0.7
189_367,0.6
469_109487,0.9
273_60069,0.8
539_52722,1.0
167_16,0.4
424_1408,0.9
558_2989,0.7
470_7153,1.0
398_597,0.6
472_44195,0.8
21_34,1.0
226_1269,0.4
472_33493,0.7
638_139385,0.8
163_2507,0.2
307_1959,1.0
18_590,0.4
84_1302,0.8
404_5,1.0
558_4709,0.7
662_1527,0.5
402_5574,0.4
35_1247,1.0
305_848,0.4
76_1385,0.6
5_3703,1.0
585_84954,0.5
57_253,0.6
185_3744,0.6
446_6539,0.8
512_1676,0.2
18_1682,0.8
329_3527,0.8
287_2710,0.2
273_52328,0.7
245_8874,0.9
225_2336,0.6
110_1220,0.8
604_2087,0.6
388_912,1.0
76_5418,0.8
143_1683,0.2
313_2736,0.8
593_778,0.8
585_4102,0.9
435_1969,0.1
145_4896,0.6
585_3578,1.0
87_4619,0.8
307_1883,0.8
658_969,0.9
663_5989,0.7
307_2424,0.8
172_3198,0.8
185_4638,0.8
548_1772,1.0
364_4367,0.4
539_2392,0.7
208_4155,0.8
2_106782,0.9
273_70286,1.0
557_39,1.0
76_84601,0.5
445_3498,0.8
531_1320,0.7
244_2100,0.8
203_950,1.0
20_50,1.0
283_165,0.6
433_6383,0.1
475_7050,0.7
226_48,0.6
550_1285,0.8
584_53121,0.7
663_1250,0.8
531_235,0.7
475_8961,0.7
172_1267,0.8
333_8644,0.7
472_7099,1.0
226_597,1.0
279_8622,0.6
637_296,1.0
356_141,1.0
334_46578,0.7
295_837,0.8
27_4002,0.9
308_116797,1.0
419_4973,1.0
469_50651,0.6
590_586,0.5
469_3019,0.8
54_2231,0.8
394_318,1.0
98_3623,0.1
545_8368,0.8
593_1375,0.7
509_7614,0.7
54_2857,1.0
167_2671,0.8
136_33004,1.0
105_48780,0.9
226_5060,0.4
601_2174,0.9
465_661,0.6
451_1777,0.4
313_951,1.0
422_1245,0.9
668_113453,0.7
99_60,0.4
535_1240,0.6
596_2406,0.8
296_48780,0.6
41_1081,0.5
174_1240,0.6
35_2961,0.2
150_45440,0.8
586_48394,0.8
310_3471,0.7
593_6659,0.7
370_783,0.6
395_7,0.7
434_1729,0.6
542_1305,0.8
157_2109,1.0
98_173,0.3
619_4369,0.9
419_26084,0.8
585_1591,0.8
445_1884,0.7
451_1704,0.2
